run_id,seed,map,agents_total,batch_size,makespan,wall_clock_s
N100_bs100_near,320,new_try/32x32_allEntry.map,50,50,2169,2.617,4,50,1,3,5,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,50,40,2341,2.686,4,50,1,3,5,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,50,50,2169,2.618,4,50,1,3,5,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,50,40,2341,2.631,4,50,1,3,5,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,50,30,3074,3.845,4,50,1,3,5,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,50,30,3074,3.864,4,50,1,3,5,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,50,20,2254,4.226,4,50,1,3,5,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,150,10,387,63.984,4,50,1,3,10,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,200,200,576,61.866,4,50,1,3,20,20,20,2,
N100_bs100_near,320,new_try/32x32_allEntry.map,200,20,159,61.745,4,50,1,3,50,20,20,2,
